C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Granada,Chalet,Calle Gerardo Diego,214,3,149000
Andalucia,Granada,Chalet,8 del secanillo,155,6,349000
Andalucia,Granada,Chalet,Bola de Oro,850,5,970000
Andalucia,Granada,Piso,Calle Castillo,62,2,110000
Andalucia,Granada,Piso,Carretera de la Playa,137,4,115000
Andalucia,Granada,Chalet,Calle Camacha,155,4,345000
Andalucia,Granada,Chalet,Camino de Otura 2,72,4,378000
Andalucia,Granada,Piso,Calle Isla Madeira,111,3,123000
Andalucia,Granada,Piso,Avenida Julio Moreno,46,1,55000
Andalucia,Granada,Piso,Calle Capitan Luque 1,93,3,119900
Andalucia,Granada,Piso,Calle Chorrillo 11,5,3,124500
Andalucia,Granada,Piso,Calle Duran 15,67,2,129000
Andalucia,Granada,Piso,Calle Solarillo de Santo Domingo 3,68,2,229000
Andalucia,Granada,Chalet,San Francisco - El Chorrillo,118,3,600000
Andalucia,Granada,Chalet,Plaza de la Merced 6,54,1,179000
Andalucia,Granada,Piso,Calle Palencia,110,3,179900
Andalucia,Granada,Piso,Calle Fray Junipero Serra 4,60,2,95000
Andalucia,Granada,Chalet,barrio Cuesta Escoriaza - Barranco del Abogado,283,5,823000
Andalucia,Granada,Piso,Avenida Julio Moreno,47,1,55000
Andalucia,Granada,Chalet,Calle Cauchiles de San Miguel,144,4,239900
Andalucia,Granada,Piso,Calle San Juan de los Reyes,56,1,199900
Andalucia,Granada,Piso,Calle Pintor Murillo 1,114,3,170000
Andalucia,Granada,Chalet,Calle Almendros,279,7,399000
Andalucia,Granada,Piso,Motril pueblo,158,4,86000
Andalucia,Granada,Piso,Calle del generalife,112,3,109900
Andalucia,Granada,Piso,Albolote,74,2,119900
Andalucia,Granada,Chalet,Santa Fe,144,4,17900
Andalucia,Granada,Chalet,IBIZA 36,160,4,293000
Andalucia,Granada,Chalet,Calle de la aurora 7,61,2,150000
Andalucia,Granada,Piso,chorrillo 11,5,3,124500
Andalucia,Granada,Piso,Calle de Duran 15,67,2,129000
Andalucia,Granada,Chalet,PERU 21,40,3,204900
Andalucia,Granada,Piso,carrera de la virgen 19,185,5,425000
Andalucia,Granada,Piso,ALHAMBRA 3,102,3,64900
Andalucia,Granada,Chalet,VALLADOLID 38,14,3,225000
Andalucia,Granada,Piso,Plaza Clara Campoamor 4,69,2,169950
Andalucia,Granada,Chalet,MALAGA 3,142,4,147000
Andalucia,Granada,Piso,DE LA INVESTIGACION 8,105,3,278000
Andalucia,Granada,Chalet,BARRANCONES 100,136,4,399900
Andalucia,Granada,Chalet,Calle JUAN XXIII 4,71,2,149000
Andalucia,Granada,Chalet,Calle Santa Adela,155,4,205000
Andalucia,Granada,Chalet,Peligros,398,4,308400
Andalucia,Granada,Piso,MARTINEZ CAMPOS,4,4,230000
Andalucia,Granada,Piso,Plaza de San Carlos,68,2,129000
Andalucia,Granada,Chalet,Calle Azorin,104,3,154900
Andalucia,Granada,Piso,Calle Generalife,98,3,109900
Andalucia,Granada,Piso,Calle Alvarez Pelayo,66,2,146000
Andalucia,Granada,Piso,Calle Leon Felipe,105,3,130000
Andalucia,Granada,Chalet,Calle Muntasil,1080,6,395000
Andalucia,Granada,Atico,Calle Carmen,200,4,140000
Andalucia,Granada,Chalet,Calle Azahar,173,4,210000
Andalucia,Granada,Chalet,Avenida del Carmen,450,5,430000
Andalucia,Granada,Chalet,Calle Penuelas,195,4,124900
Andalucia,Granada,Piso,Avenida Barcelona,94,3,349000
Andalucia,Granada,Chalet,Plaza de la Merced,53,1,179000
Andalucia,Granada,Piso,Calle Periodista Eduardo Molina Fajardo,22,3,255000
Andalucia,Granada,Casa Rural,Calle Jardin de las Rosas,96,3,70000
Andalucia,Granada,Chalet,Cuesta de los Pinos,89,3,285000
Andalucia,Granada,Chalet,Calle Penuelas,195,4,124900
Andalucia,Granada,Chalet,Calle Muntasil,1080,6,395000
Andalucia,Granada,Chalet,Plaza de la Merced,51,1,179000
Andalucia,Granada,Piso,CARRERA DE LA VIRGEN,185,5,425000
Andalucia,Granada,Chalet,Calle LAVANDA,180,4,360000
Andalucia,Granada,Chalet,Paseo Lenadores,500,7,590000
Andalucia,Granada,Atico,Calle Carmen,200,4,140000
Andalucia,Granada,Piso,Calle Chorrillo,5,3,124500
Andalucia,Granada,Chalet,Camino de Otura,72,4,378000
Andalucia,Granada,Piso,Camino DE RONDA,87,3,442500
Andalucia,Granada,Chalet,Calle Girasol,116,3,235000
Andalucia,Granada,Piso,Avenida Barcelona,104,3,349000
Andalucia,Granada,Casa Rural,Calle Jardin de las Rosas,104,3,70000
Andalucia,Granada,Chalet,Avenida del Carmen,450,5,430000
Andalucia,Granada,Casa Rural,Calle Montes Jovellar,229,6,100000
Andalucia,Granada,Piso,Plaza Clara Campoamor,69,2,169950
Andalucia,Granada,Piso,Calle Duran,67,2,129000
Andalucia,Granada,Piso,Calle Leon Felipe,111,3,130000
Andalucia,Granada,Chalet,Calle Real,121,4,106000
Andalucia,Granada,Chalet,Albaicin,78,2,269900
Andalucia,Granada,Piso,Avenida de Dilar,110,3,425000
Andalucia,Granada,Chalet,Altos de la Zubia,175,5,498000
Andalucia,Granada,Chalet,Alfacar,261,7,275000
Andalucia,Granada,Piso,barrio Recogidas,210,4,580000
Andalucia,Granada,Piso,Torrenueva Costa,115,3,119900
Andalucia,Granada,Piso,Paseo de las Antillas,80,2,110000
Andalucia,Granada,Piso,joan miro,78,2,94990
Andalucia,Granada,Piso,Camino de ronda,97,3,224900
Andalucia,Granada,Chalet,aurora,62,2,150000
Andalucia,Granada,Piso,Blas Infante,110,3,169500
Andalucia,Granada,Chalet,Loja,149,4,79900
Andalucia,Granada,Chalet,Calle Manuel de Falla,99,3,255000
Andalucia,Granada,Chalet,San Francisco Javier,187,5,280000
Andalucia,Granada,Casa Rural,Loja,146,4,275000
Andalucia,Granada,Chalet,Loja,144,4,174900
Andalucia,Granada,Piso,Picos de Europa,100,3,149000
Andalucia,Granada,Chalet,Ogijares,174,5,295000
Andalucia,Granada,Chalet,Loja,105,3,168000
Andalucia,Granada,Chalet,manuel de falla,88,3,255000
Andalucia,Granada,Chalet,Belicena,80,3,189900
Andalucia,Granada,Chalet,Loja,143,4,79900
Andalucia,Granada,Piso,Picos de Europa,100,3,149000
