C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Albacete,Piso,El Pilar,119,3,85000
Castilla-La Mancha,Albacete,Chalet,ejidos 31,126,4,89000
Castilla-La Mancha,Albacete,Piso,Santa Teresa,120,3,190000
Castilla-La Mancha,Albacete,Piso,Hospital,125,4,190000
Castilla-La Mancha,Albacete,Piso,San Antonio Abad - Poligono San Anton,90,3,146000
Castilla-La Mancha,Albacete,Piso,Calle Lerida 11,50,3,198000
Castilla-La Mancha,Albacete,Atico,Feria,72,3,285000
Castilla-La Mancha,Albacete,Piso,La Roda,100,3,94000
Castilla-La Mancha,Albacete,Atico,La Roda,131,4,115000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,128,4,140000
Castilla-La Mancha,Albacete,Casa Rural,Hellin,88,3,45000
Castilla-La Mancha,Albacete,Chalet,La Roda,95,3,80000
Castilla-La Mancha,Albacete,Piso,Hospital,79,2,168000
Castilla-La Mancha,Albacete,Piso,San Antonio Abad - Poligono San Anton,90,4,135000
Castilla-La Mancha,Albacete,Piso,Franciscanos,80,3,195000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,97,3,220000
Castilla-La Mancha,Albacete,Piso,Hospital,127,4,185000
Castilla-La Mancha,Albacete,Piso,Los Llanos,74,2,185000
Castilla-La Mancha,Albacete,Atico,Pedro Lamata - San Pedro Mortero,70,2,155000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,53,1,160000
Castilla-La Mancha,Albacete,Piso,Pedro Lamata - San Pedro Mortero,73,2,109000
Castilla-La Mancha,Albacete,Piso,Franciscanos,104,3,125000
Castilla-La Mancha,Albacete,Piso,Franciscanos,74,2,170000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,66,2,160000
Castilla-La Mancha,Albacete,Piso,Franciscanos,134,4,120000
Castilla-La Mancha,Albacete,Piso,Plaza Miguel Angel Blanco 11,156,4,155000
Castilla-La Mancha,Albacete,Piso,Fatima,106,3,130000
