Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso,Calle Montgó 5,275000,2,64
Chalet,Joan Maragall 31,290000,1,55
Ático,Paseo Marítim 82,280000,2,80
Piso,Calle Merce Rodoreda 1,210000,2,64
Chalet,Calle Major 4,480000,7,270
Chalet,Calle del quintà 1,520000,3,506
Casa Rural,A la afueras,1300000,8,1000
Casa Rural,A las afueras,1100000,3,379
Chalet,Calle Sant Roc,245000,3,86
Chalet,Calle Sant Roc,245000,3,87
Chalet,joan maragall,583200,4,45
Chalet,Tossa de Mar,1595000,5,166
Casa Rural,Afores 37,975000,5,176
Casa Rural,Oratori 3,125000,8,468
Casa Rural,Sant Feliu de Buixalleu,1500000,9,50
Chalet,Calle Peixeteries Velles,339000,4,141
Chalet,giv-5232 s/n,683550,8,314
Ático,Calle Manel Almeda,450000,4,161
Piso,Calle Marina,380000,4,136
Chalet,Calle de la Indústria,430000,3,253
Casa Rural,Campassa s/n,1800000,6,201
Piso,Avenida Vila de Blanes,140000,2,73
Chalet,Calle Cant dels Ocells,819000,3,199
Chalet,Calle d'Ortiz de la Vega,690000,4,160
Chalet,Calle de Sant Joan,474000,6,220
Chalet,Calle Selva de Mar,380000,3,400
Casa Rural,mas mallol del cortals s/n,1593000,9,750
Chalet,Calle Grumet,1790000,4,1078
Piso,Calle Doctor Ferran,400000,6,249
Piso,Urbanitzacio Arenals Mar Sector 3 304,300000,3,93
Casa Rural,Calle de la Masia,975000,4,4210
Piso,Carretera de la Marina 119,191000,3,84
Chalet,Calle del Puig Brull,340000,3,106
Chalet,Calle Florada,450000,5,219
Piso,Calle Cantàbric,335000,2,120
Piso,Assutzena / Artit,159000,1,60
Chalet,Calle de la tramuntana 1,550000,3,134
