C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Sevilla,Piso,Barrio Bajo,102,3,127900
Andalucia,Sevilla,Piso,barrio San Pablo,61,2,80000
Andalucia,Sevilla,Piso,barrio Plaza de la Gavidia-San Lorenzo,71,2,475000
Andalucia,Sevilla,Chalet,Simon Verde,191,5,650000
Andalucia,Sevilla,Chalet,Torrequinto,80,4,374000
Andalucia,Sevilla,Chalet,Centro - Dona Mercedes,196,6,260000
Andalucia,Sevilla,Piso,barrio Lopez de Gomara,9895,2,311000
Andalucia,Sevilla,Chalet,La Motilla - Fuente del Rey,1500,3,146000
Andalucia,Sevilla,Piso,barrio Arenal - Museo - Tetuan,185,5,2350000
Andalucia,Sevilla,Piso,barrio Arroyo - Santa Justa,117,4,242000
Andalucia,Sevilla,Chalet,Zona Avda Juan Diego,137,4,198500
Andalucia,Sevilla,Piso,Centro - Dona Mercedes,117,3,110000
Andalucia,Sevilla,Piso,Barrio Alto,9051,3,216000
Andalucia,Sevilla,Piso,Zona Avenida de Europa,97,3,173000
Andalucia,Sevilla,Piso,Calle Rodo,96,2,380000
Andalucia,Sevilla,Chalet,Olivar de Quintos,131,4,300000
Andalucia,Sevilla,Piso,Calle Jucar,63,2,107000
Andalucia,Sevilla,Duplex,Calle Jose Carreras,155,4,210000
Andalucia,Sevilla,Piso,PESADORA 2,110,3,96000
Andalucia,Sevilla,Chalet,Calle Fuengirola,87,3,156500
Andalucia,Sevilla,Chalet,Avenida Europa,139,4,242000
Andalucia,Sevilla,Chalet,Simon Verde,693,9,1295000
Andalucia,Sevilla,Piso,barrio Doctor Fedriani,99,3,95900
Andalucia,Sevilla,Piso,barrio Avenida de las Ciencias,129,4,260000
Andalucia,Sevilla,Piso,barrio Avenida de las Ciencias,95,4,222000
Andalucia,Sevilla,Chalet,Carretera de Sevilla a Utrera,5000,5,450000
Andalucia,Sevilla,Piso,barrio Los Bermejales,57,3,210000
Andalucia,Sevilla,Piso,barrio Calle Betis - Pages del Corro,73,2,275000
Andalucia,Sevilla,Casa Rural,Las Almenas,160,4,206600
Andalucia,Sevilla,Piso,barrio Lopez de Gomara,87,3,197000
Andalucia,Sevilla,Piso,Entrenucleos,120,3,176900
Andalucia,Sevilla,Piso,Arco norte - Avda Espana,115,3,189900
Andalucia,Sevilla,Chalet,barrio Juan XXIII,93,3,129000
Andalucia,Sevilla,Chalet,barrio Avenida de las Ciencias,150,4,279900
Andalucia,Sevilla,Piso,barrio Juan XXIII,76,2,127260
Andalucia,Sevilla,Chalet,Arco norte - Avda Espana,97,4,285000
Andalucia,Sevilla,Chalet,Torrequinto,123,4,425000
Andalucia,Sevilla,Piso,barrio Emilio Lemos,98,3,145000
Andalucia,Sevilla,Duplex,Calle San Bernardo,90,2,498000
Andalucia,Sevilla,Piso,Centro - Dona Mercedes,97,3,128000
Andalucia,Sevilla,Piso,barrio Ctra de Carmona-Miraflores,82,3,185000
Andalucia,Sevilla,Piso,Nuevo Bulevar,86,3,223510
Andalucia,Sevilla,Piso,barrio San Julian,89,3,190000
Andalucia,Sevilla,Piso,barrio Feria,88,3,260000
Andalucia,Sevilla,Chalet,Centro - Dona Mercedes,62,2,149500
Andalucia,Sevilla,Piso,REAL UTRERA 94,104,3,168000
Andalucia,Sevilla,Piso,barrio Jardines de Hercules,102,3,228000
Andalucia,Sevilla,Piso,juan pablo II,64,2,100000
Andalucia,Sevilla,Piso,vistazul,113,3,125000
Andalucia,Sevilla,Piso,barrio Santa Cruz - Alfalfa,72,2,400000
Andalucia,Sevilla,Piso,barrio Arroyo - Santa Justa,89,3,180000
Andalucia,Sevilla,Chalet,barrio Alcalde L Urunuela - Palacio de Congresos,20,2,379000
Andalucia,Sevilla,Chalet,Zona Colegio Europa,314,4,415000
Andalucia,Sevilla,Chalet,barrio Alcalde L Urunuela - Palacio de Congresos,15,4,390000
Andalucia,Sevilla,Piso,Calle Castellar  9,66,2,289000
Andalucia,Sevilla,Piso,Calle Castellar  9,67,2,379000
Andalucia,Sevilla,Piso,Avenida de la Cruz del Campo,115,3,170000
Andalucia,Sevilla,Piso,barrio San Pablo,118,3,151000
Andalucia,Sevilla,Piso,barrio Avenida de las Ciencias,90,3,155500
Andalucia,Sevilla,Piso,barrio Emilio Lemos,80,3,149900
Andalucia,Sevilla,Piso,barrio Parlamento - Torneo,109,3,152000
Andalucia,Sevilla,Piso,barrio Alcalde L Urunuela - Palacio de Congresos,65,1,132500
Andalucia,Sevilla,Piso,barrio Villegas - Los Principes,144,4,140000
Andalucia,Sevilla,Piso,barrio Villegas - Los Principes,64,2,71500
Andalucia,Sevilla,Piso,Grupo los Principes P VII,78,2,99000
Andalucia,Sevilla,Piso,El Arenal - La Polvora,75,3,65000
Andalucia,Sevilla,Piso,reina mercedes,225,3,475800
Andalucia,Sevilla,Piso,Av de Andalucia,111,3,127000
Andalucia,Sevilla,Piso,Calle Alfareria 138,46,1,206000
Andalucia,Sevilla,Piso,Plaza GRAN PLAZA,127,4,399000
Andalucia,Sevilla,Chalet,MADRE MARIA TERESA,135,7,295000
Andalucia,Sevilla,Piso,REINA MERCEDES,125,4,650000
Andalucia,Sevilla,Piso,Calle Cardenal Lluch,125,4,480000
Andalucia,Sevilla,Chalet,Calle de la Fuente,155,4,319000
Andalucia,Sevilla,Chalet,Calle Rico Cejudo,200,6,365000
Andalucia,Sevilla,Atico,Plaza padre Jeronimo de Cordoba,222,5,990000
Andalucia,Sevilla,Piso,MARQUES DEL NERVION,114,3,480000
Andalucia,Sevilla,Atico,San Clemente,65,2,320000
Andalucia,Sevilla,Chalet,Chipiona,197,5,650000
Andalucia,Sevilla,Piso,Banos,62,2,385000
Andalucia,Sevilla,Piso,Calle Galera,50,1,219000
Andalucia,Sevilla,Piso,Avenida Padre Garcia Tejero,181,5,459000
Andalucia,Sevilla,Chalet,Manuel de Falla,213,4,292000
Andalucia,Sevilla,Chalet,Calle Juan Rodriguez Bermejo,652,8,715000
Andalucia,Sevilla,Piso,Edimburgo,100,2,225000
Andalucia,Sevilla,Piso,Calle Virgen de Lujan,187,5,649000
Andalucia,Sevilla,Piso,Calle Trajano,66,1,275000
Andalucia,Sevilla,Chalet,Camas,900,10,695000
Andalucia,Sevilla,Chalet,barrio El Porvenir,350,6,898000
Andalucia,Sevilla,Piso,PARQUE ATLANTICO,60,2,179000
Andalucia,Sevilla,Piso,Calle Descalzos,47,1,209000
Andalucia,Sevilla,Piso,Avenida DE LA REINA MERCEDES,93,3,320000
Andalucia,Sevilla,Chalet,Santa Ana,236,6,875000
