C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Galicia,Pontevedra,Atico,Plaza Aurelio Lores,93.0,3,175000
Galicia,Pontevedra,Chalet,Darbo,294.0,4,1100000
Galicia,Pontevedra,Chalet,Arquitecto Antonio Cominges,141.0,4,2500000
Galicia,Pontevedra,Piso,Calle de Rosalia de Castro,92.0,3,248000
Galicia,Pontevedra,Chalet,O Carril - Bamio,139.0,4,210000
Galicia,Pontevedra,Piso,Calle de Urzaiz,138.0,4,450000
Galicia,Pontevedra,Piso,Travesia de Vigo,83.0,2,153000
Galicia,Pontevedra,Piso,Avenida de Garcia Barbon,93.0,3,255000
Galicia,Pontevedra,Chalet,Avenida de Leon,354.0,4,849000
Galicia,Pontevedra,Piso,Calle da Ronda de Don Bosco,176.0,5,290000
Galicia,Pontevedra,Chalet,Calle de Recanles,430.0,7,1100000
Galicia,Pontevedra,Atico,Vicano.,69.0,2,220000
Galicia,Pontevedra,Piso,Calle Tomas A. Alonso,118.0,3,235000
Galicia,Pontevedra,Piso,Calle Pintor Laxeiro,14.0,4,450000
Galicia,Pontevedra,Piso,Calle Progreso,87.0,3,160000
Galicia,Pontevedra,Piso,Rua de Garcia Barbon,122.0,4,600000
Galicia,Pontevedra,Chalet,Pazos de Borben,176.0,5,305000
Galicia,Pontevedra,Chalet,O Covelo,1500.0,3,140000
Galicia,Pontevedra,Piso,Avenida do Fragoso,100.0,4,170000
Galicia,Pontevedra,Chalet,Pedornes,153.0,4,355000
Galicia,Pontevedra,Chalet,Paseo MARITIMO 1 36340 1,186.0,5,1200000
Galicia,Pontevedra,Piso,Avenida de Eduardo Pondal,118.0,2,250000
Galicia,Pontevedra,Piso,Calle Vazquez Varela,160.0,4,269000
Galicia,Pontevedra,Piso,Avenida de Ramon Nieto,106.0,3,187000
Galicia,Pontevedra,Piso,Calle Victoria,66.0,2,119000
Galicia,Pontevedra,Piso,Avenida de Garcia Barbon,116.0,3,325000
Galicia,Pontevedra,Piso,Calle Uruguay,80.0,2,267500
Galicia,Pontevedra,Chalet,Camino da perdiz,272.0,7,595000
Galicia,Pontevedra,Piso,Calle Ines Perez de Ceta,96.0,3,310000
Galicia,Pontevedra,Piso,Calle Ponte Dena 5,80.0,2,126000
Galicia,Pontevedra,Chalet,Lugar Areas 6,614.71,3,555000
Galicia,Pontevedra,Piso,Calle de Urzaiz,200.0,5,355000
