C. Autónoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla y León,Valladolid,Chalet,urbanizacion La Vega s/n,113,3,300000
Castilla y León,Valladolid,Piso,Calle Jupiter,110,3,82900
Castilla y León,Valladolid,Chalet,Camino del Cano,120,4,285000
Castilla y León,Valladolid,Chalet,Camino Apeadero 22,100,4,152000
Castilla y León,Valladolid,Piso,Calle del Cardenal Torquemada,66,2,85000
Castilla y León,Valladolid,Chalet,Malvasia,1400,2,219000
Castilla y León,Valladolid,Piso,Calle Domingo Martinez 2,170,4,355900
Castilla y León,Valladolid,Chalet,Calle Tinto Pais,40,4,149000
Castilla y León,Valladolid,Piso,Arco de San Francisco 32,178,5,89000
Castilla y León,Valladolid,Piso,Calle Isaac Peral 7,80,2,140000
Castilla y León,Valladolid,Chalet,Calle Los Lienzos,75,3,25000
Castilla y León,Valladolid,Piso,La Rubia,66,2,218000
Castilla y León,Valladolid,Chalet,rio duero 60,1000,3,289000
Castilla y León,Valladolid,Piso,Calle Dojuelo 19,70,2,115000
Castilla y León,Valladolid,Chalet,Camino Viejo de Simancas 76,750,4,464000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera 1,114,3,257000
Castilla y León,Valladolid,Chalet,Camino Viejo de Simancas 76,750,4,464000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera 1,81,3,300000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera  s/n,84,3,285000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera  s/n,133,4,325000
Castilla y León,Valladolid,Chalet,Calle Batuecas,116,3,58000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera  s/n,101,3,255000
Castilla y León,Valladolid,Chalet,Castrejon,197,5,295000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera  s/n,98,3,266000
Castilla y León,Valladolid,Atico,Callejon de la Alcoholera 1,108,3,339000
Castilla y León,Valladolid,Chalet,Camino Viejo de Simancas 76,750,4,456000
Castilla y León,Valladolid,Piso,Paseo Obregon 37,141,4,282000
Castilla y León,Valladolid,Chalet,Calle Nueva Canada 1,150,4,130000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera 1,68,2,210000
Castilla y León,Valladolid,Chalet,Camino Viejo de Simancas 76,750,4,448000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera  s/n,85,3,270000
Castilla y León,Valladolid,Chalet,Calle las Bodegas 43,115,4,265000
Castilla y León,Valladolid,Chalet,Calle Francisco de Quevedo 1,195,3,206000
Castilla y León,Valladolid,Piso,Calle Felipe Sanchez Roman 7,115,3,210000
Castilla y León,Valladolid,Chalet,Calle Cilla 1,136,4,99000
Castilla y León,Valladolid,Duplex,Calle Tamo 21,62,2,120000
Castilla y León,Valladolid,Chalet,Calle Francisco de Quevedo 1,195,3,206000
Castilla y León,Valladolid,Chalet,Calle Rollo 1,200,3,252900
Castilla y León,Valladolid,Chalet,Calle las Bodegas 43,115,4,265000
Castilla y León,Valladolid,Casa Rural,Villafrechos,1000,10,45000
Castilla y León,Valladolid,Piso,Calle de Mateo Seoane Sobral 2,154,4,199000
Castilla y León,Valladolid,Casa Rural,Calle Otero 1,80,3,12000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera  s/n,101,3,263000
Castilla y León,Valladolid,Piso,Carretera de la Mota 39,110,3,152000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera  s/n,114,3,270000
Castilla y León,Valladolid,Piso,MARIA DE MOLINA 18,130,3,350000
Castilla y León,Valladolid,Piso,Calle Gabilondo,107,4,227000
Castilla y León,Valladolid,Piso,Calle Miguel Jadraque Sanchez-Ocana,94,3,159000
Castilla y León,Valladolid,Piso,Avenida Madrid 44,59,1,99000
Castilla y León,Valladolid,Piso,Calle Doce de Octubre 8,96,3,146000
Castilla y León,Valladolid,Chalet,Calle de la Presentacion,203,6,179000
Castilla y León,Valladolid,Chalet,Paseo Juan Carlos I 154,90,3,299000
Castilla y León,Valladolid,Piso,Calle General Shelly 33,85,3,79500
Castilla y León,Valladolid,Piso,Morena 6,103,3,175000
Castilla y León,Valladolid,Piso,Calle de Labradores 40,63,2,189900
Castilla y León,Valladolid,Chalet,monte negron,30,3,175000
Castilla y León,Valladolid,Chalet,Carretera de la Mota,115,3,271500
Castilla y León,Valladolid,Piso,Zorrilla,86,3,526700
Castilla y León,Valladolid,Piso,Calle Cardenal Mendoza 10,109,3,175000
Castilla y León,Valladolid,Piso,Calle Narciso Alonso Cortes,101,3,115000
Castilla y León,Valladolid,Chalet,Apostol Lucas,76,2,325000
Castilla y León,Valladolid,Chalet,Calle Lopez de Legazpi 3,213,5,398000
Castilla y León,Valladolid,Chalet,Calle la Traviata,140,4,272000
Castilla y León,Valladolid,Piso,Calle Nebrija,94,3,88500
Castilla y León,Valladolid,Piso,Calle Juan de Juni 10,67,2,115000
Castilla y León,Valladolid,Piso,Maria Moliner 1,159,4,429000
Castilla y León,Valladolid,Piso,Calle del Iris,67,2,89000
Castilla y León,Valladolid,Piso,Avenida del Estadio,106,3,164900
Castilla y León,Valladolid,Piso,Plaza Mayor,74,2,160000
Castilla y León,Valladolid,Piso,Paseo de Zorrilla 85,83,3,199000
Castilla y León,Valladolid,Chalet,VICTORIA KENT LAGUNA DE DUERO,800,4,330000
Castilla y León,Valladolid,Piso,Calle Luis Cernuda  s/n,92,3,155000
Castilla y León,Valladolid,Piso,montesa 10,79,2,129000
Castilla y León,Valladolid,Piso,Carbonero,97,3,126000
Castilla y León,Valladolid,Chalet,Tudela de Duero,5000,4,200000
Castilla y León,Valladolid,Piso,Calle Duque de la Victoria 20,206,4,615000
Castilla y León,Valladolid,Piso,Calle Colon 6,143,5,300000
Castilla y León,Valladolid,Chalet,Camino Apeadero,30,3,79900
Castilla y León,Valladolid,Piso,Calle Villamarciel Valladolid,68,2,174900
Castilla y León,Valladolid,Piso,Calle Trilla,90,3,200000
Castilla y León,Valladolid,Chalet,Calle Tierra de Pinares,251,4,270000
Castilla y León,Valladolid,Chalet,Extrarradio Diseminados 43,5600,4,520000
Castilla y León,Valladolid,Duplex,Calle Francisco Vitoria,85,3,124000
Castilla y León,Valladolid,Piso,Paseo de Zorrilla 85,114,3,199000
Castilla y León,Valladolid,Piso,Calle Luis Cernuda  s/n,92,3,155000
Castilla y León,Valladolid,Chalet,Calle Capuletti 70,170,5,394000
Castilla y León,Valladolid,Piso,Calle Tahonas,89,3,139000
Castilla y León,Valladolid,Piso,Calle de Gabilondo,130,4,219900
Castilla y León,Valladolid,Piso,Calle de Panaderos,174,5,199000
Castilla y León,Valladolid,Piso,Calle de la Salud 10,12,3,125000
Castilla y León,Valladolid,Chalet,Calle Alcalde Baldomero Redondo,149,4,119000
Castilla y León,Valladolid,Duplex,ALONSO OJEDA 12,80,3,155500
Castilla y León,Valladolid,Atico,Calle del Monasterio del Paular 26,55,1,227000
Castilla y León,Valladolid,Atico,Calle de las Bodegas 4,100,3,140000
Castilla y León,Valladolid,Chalet,Paseo de las Acacias-Pichon 80,191,5,400000
Castilla y León,Valladolid,Chalet,VICTORIA KENT LAGUNA DE DUERO,800,4,330000
Castilla y León,Valladolid,Piso,Calle del Monasterio del Paular 26,80,2,270000
Castilla y León,Valladolid,Piso,Calle Luis Cernuda  s/n,92,3,151000
Castilla y León,Valladolid,Piso,montesa 10,79,2,129000
Castilla y León,Valladolid,Piso,Calle Pio Baroja,25,3,225000
Castilla y León,Valladolid,Chalet,Medulas 38,167,5,299900
Castilla y León,Valladolid,Piso,Calle Antigua 8,15,4,700000
Castilla y León,Valladolid,Chalet,Parcela 5120 1,1500,4,186000
Castilla y León,Valladolid,Piso,Calle Ciudad de la Habana 13,63,2,198000
Castilla y León,Valladolid,Piso,Calle Goya,89,3,128440
Castilla y León,Valladolid,Chalet,Calle Sorolla 6,160,4,290000
Castilla y León,Valladolid,Piso,Calle del Arco 5,94,3,358160
Castilla y León,Valladolid,Piso,Calle Montiano y Luyando 86,67,2,239000
Castilla y León,Valladolid,Piso,Calle Juan Garcia Hortelano,71,2,167000
Castilla y León,Valladolid,Piso,Calle de la Alcaparra s/n,69,2,231800
Castilla y León,Valladolid,Piso,Calle Montiano y Luyando 86,68,2,250000
Castilla y León,Valladolid,Piso,Calle de la Alcaparra s/n,95,3,257900
Castilla y León,Valladolid,Piso,Calle Montiano y Luyando 86,60,2,219000
Castilla y León,Valladolid,Piso,Calle del Monasterio de Santa Maria de Montserrat,74,2,179000
Castilla y León,Valladolid,Piso,Urbanizacion Lavaderos s/n,76,2,154000
Castilla y León,Valladolid,Piso,Calle Montiano y Luyando 86,66,2,239000
Castilla y León,Valladolid,Chalet,Calle Real,80,2,43000
Castilla y León,Valladolid,Piso,Calle de la Alcaparra s/n,113,3,257900
Castilla y León,Valladolid,Atico,Calle Montiano y Luyando 86,90,3,319000
Castilla y León,Valladolid,Chalet,Calle Morral,210,3,245000
Castilla y León,Valladolid,Piso,Calle Montiano y Luyando 86,74,2,235000
Castilla y León,Valladolid,Piso,Calle Doctrinos 2,177,4,570000
Castilla y León,Valladolid,Piso,Calle Aneto s/n,131,4,291000
Castilla y León,Valladolid,Piso,Calle Juan Garcia Hortelano,63,2,167000
Castilla y León,Valladolid,Piso,Calle del Arco 5,110,3,358160
Castilla y León,Valladolid,Chalet,Camino a Arroyo,98,3,260000
Castilla y León,Valladolid,Piso,Calle Embajadores,77,2,49000
Castilla y León,Valladolid,Piso,Calle de la Alcaparra s/n,55,1,174900
Castilla y León,Valladolid,Piso,Calle Montiano y Luyando 86,77,2,219000
Castilla y León,Valladolid,Piso,Calle Granada,65,2,117500
Castilla y León,Valladolid,Piso,Calle Luis Gonzalez Lefort s/n,107,3,264600
Castilla y León,Valladolid,Chalet,Calle de la Alcaparra s/n,126,4,389000
Castilla y León,Valladolid,Piso,Calle de la Alcaparra s/n,144,4,282800
Castilla y León,Valladolid,Piso,Paseo del Hospital Militar,111,3,88000
Castilla y León,Valladolid,Piso,Calle de la Alcaparra s/n,75,2,231800
Castilla y León,Valladolid,Piso,Calle Aneto s/n,146,4,291200
Castilla y León,Valladolid,Piso,Calle Aneto s/n,108,3,271900
Castilla y León,Valladolid,Chalet,perales,161,5,325800
Castilla y León,Valladolid,Piso,Calle Imperial 9,90,3,189000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,2,348000
Castilla y León,Valladolid,Piso,Calle Luis Gonzalez Lefort s/n,96,3,291100
Castilla y León,Valladolid,Piso,Calle Jose Maria Lacort,85,3,229000
Castilla y León,Valladolid,Piso,Calle de la Ciguena,132,4,126000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,3,535000
Castilla y León,Valladolid,Chalet,Calle de la Nube de Magallanes s/n,95,3,319000
Castilla y León,Valladolid,Chalet,Calle de la Nube de Magallanes s/n,117,3,309000
Castilla y León,Valladolid,Piso,Calle Boston s/n,158,4,274000
Castilla y León,Valladolid,Piso,Calle Ecuador,100,3,59000
Castilla y León,Valladolid,Piso,Calle de la Ciguena,85,3,104000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,1,225000
Castilla y León,Valladolid,Piso,Calle Italia,103,4,150000
Castilla y León,Valladolid,Chalet,Calle Tras Escuelas,70,3,34000
Castilla y León,Valladolid,Piso,Calle Tortola,99,3,103000
Castilla y León,Valladolid,Atico,Calle Luis Gonzalez Lefort s/n,93,3,261700
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,3,435000
Castilla y León,Valladolid,Piso,Calle Boston s/n,77,2,229000
Castilla y León,Valladolid,Piso,Calle Pedro de la gasca,94,3,155000
Castilla y León,Valladolid,Chalet,Calle de la Nube de Magallanes s/n,91,3,319000
Castilla y León,Valladolid,Piso,Calle Imperial,65,3,98000
Castilla y León,Valladolid,Piso,Calle Boston s/n,99,3,274000
Castilla y León,Valladolid,Piso,Lope de vega 15,143,4,85000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,2,355000
Castilla y León,Valladolid,Chalet,Calle Tras Escuelas,70,3,34000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,2,349000
Castilla y León,Valladolid,Piso,Calle de la Ciguena,132,4,126000
Castilla y León,Valladolid,Chalet,Carretera Villabanez,7000,4,225000
Castilla y León,Valladolid,Piso,Calle Padre Francisco Suarez,115,4,290000
Castilla y León,Valladolid,Piso,Calle Luis Gonzalez Lefort s/n,89,3,206700
Castilla y León,Valladolid,Piso,Calle Italia,103,4,150000
Castilla y León,Valladolid,Piso,Calle Esperanto,105,3,168000
Castilla y León,Valladolid,Chalet,Calle de la Nube de Magallanes s/n,95,3,309000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,1,199000
Castilla y León,Valladolid,Piso,Calle Luis Gonzalez Lefort s/n,121,4,293700
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,2,359000
Castilla y León,Valladolid,Chalet,Plaza MAYOR 12,462,4,90000
Castilla y León,Valladolid,Piso,Calle de la Ciguena,85,3,104000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,3,535000
Castilla y León,Valladolid,Piso,Calle Boston s/n,88,3,249000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,2,348000
Castilla y León,Valladolid,Chalet,Calle de la Nube de Magallanes s/n,119,3,299000
Castilla y León,Valladolid,Piso,Calle Boston s/n,130,4,274000
Castilla y León,Valladolid,Piso,Conde de Ribadeo,91,3,220000
Castilla y León,Valladolid,Chalet,Calle Libertad,242,4,64900
Castilla y León,Valladolid,Estudio,Paseo Perez de Ayala 6,22,0,60000
Castilla y León,Valladolid,Chalet,Calle de la Nube de Magallanes s/n,85,3,309000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,4,599000
Castilla y León,Valladolid,Piso,Calle San Martin 6,130,3,445000
Castilla y León,Valladolid,Piso,Conde de Benavente,88,3,145000
Castilla y León,Valladolid,Piso,Calle Boston s/n,62,2,205000
Castilla y León,Valladolid,Piso,Calle Boston s/n,120,3,254000
Castilla y León,Valladolid,Piso,Calle Don Sancho,114,4,185000
Castilla y León,Valladolid,Piso,Calle de la Zanfona 16,65,2,128000
Castilla y León,Valladolid,Piso,Peru 2,173,5,339000
Castilla y León,Valladolid,Chalet,Calle ITALIA 2,400,5,720000
Castilla y León,Valladolid,Chalet,sabinares de la arlanza 112,148,4,165000
Castilla y León,Valladolid,Chalet,Calle Santa Maria,88,3,53000
Castilla y León,Valladolid,Piso,Calle Jose Maria Lacort 4,92,3,229000
Castilla y León,Valladolid,Piso,QUEVEDO,97,3,115000
Castilla y León,Valladolid,Chalet,Paseo acacias 14,283,7,340000
Castilla y León,Valladolid,Piso,Calle de la Zanfona 16,68,2,128000
Castilla y León,Valladolid,Piso,Peru 2,161,5,339000
Castilla y León,Valladolid,Chalet,Calle Monasterio de San Pedro de Alcantara 95,375,3,675000
Castilla y León,Valladolid,Piso,883870414,447,154000,Calle de Pena Vieja 27
Castilla y León,Valladolid,Piso,PAVO REAL 1,83,4,79000
Castilla y León,Valladolid,Piso,Calle BARBECHO 23,156,4,195000
Castilla y León,Valladolid,Piso,Avenida Valladolid 34,65,2,129000
Castilla y León,Valladolid,Piso,Calle Morena 2,120,4,169900
Castilla y León,Valladolid,Chalet,alfonso III el magno 27,116,3,210000
Castilla y León,Valladolid,Piso,ZORRILLA No 49,134,4,380000
Castilla y León,Valladolid,Piso,SAN LAZARO 17,72,3,79000
Castilla y León,Valladolid,Piso,luis alonso,113,3,49990
Castilla y León,Valladolid,Piso,del cabo noval 1,154,4,95000
Castilla y León,Valladolid,Piso,cervantes 5,150,4,65000
Castilla y León,Valladolid,Piso,Calle Veinte de Febrero 6,140,5,315000
Castilla y León,Valladolid,Piso,Calle Luna 4,150,1,150000
Castilla y León,Valladolid,Piso,Paseo de zorrilla 41,159,4,315000
Castilla y León,Valladolid,Piso,Calle Parque Arturo Leon 1  I,104,4,160000
Castilla y León,Valladolid,Piso,Calle de Portillo de Balboa 44,6,3,153500
Castilla y León,Valladolid,Piso,ISLAS BALEARES 1,91,3,137000
Castilla y León,Valladolid,Piso,Glorieta del Descubrimiento,113,4,180000
Castilla y León,Valladolid,Piso,santa clara 12,78,3,110000
Castilla y León,Valladolid,Duplex,Federico Riera Marsa 7,136,4,150000
Castilla y León,Valladolid,Piso,Plaza gutierrez 6,114,3,84000
Castilla y León,Valladolid,Chalet,rio tajo 100,343,5,320000
Castilla y León,Valladolid,Piso,Antonio Ulloa 14,110,3,205000
Castilla y León,Valladolid,Casa Rural,Calle Real,24,3,1170000
Castilla y León,Valladolid,Piso,Arco de Ladrillo,68,3,139000
Castilla y León,Valladolid,Piso,MERCEDES 11,80,2,220000
Castilla y León,Valladolid,Chalet,Extrarradio Diseminados 23,5895,6,300000
Castilla y León,Valladolid,Piso,Calle del Muerdago 5,94,3,147000
Castilla y León,Valladolid,Piso,Calle Gamazo,134,4,1200000
Castilla y León,Valladolid,Chalet,Calle Coco s/n,189,5,437951
Castilla y León,Valladolid,Piso,Paseo Arco de Ladrillo 54,99,3,289900
