C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Comunidad Valenciana,Castellon,Chalet,Benicassim Golf,111.0,3,229500
Comunidad Valenciana,Castellon,Piso,Voramar,35.0,4,350000
Comunidad Valenciana,Castellon,Chalet,Avenida de la Estacion,210.0,5,244000
Comunidad Valenciana,Castellon,Piso,Villarreal 6,109.0,3,115000
Comunidad Valenciana,Castellon,Piso,Calle dels Terrers 4,110.0,3,159900
Comunidad Valenciana,Castellon,Piso,Paseo Maritimo,94.0,3,195000
Comunidad Valenciana,Castellon,Piso,Benidorm,65.0,2,88600
Comunidad Valenciana,Castellon,Atico,MANUEL BELLIDO 20,102.0,3,150000
Comunidad Valenciana,Castellon,Duplex,Sant Joan de Moro,78.0,2,89000
Comunidad Valenciana,Castellon,Piso,Avenida Mediterraneo 11,70.0,2,145000
Comunidad Valenciana,Castellon,Piso,Plaza ESPANA 7,158.0,4,350000
Comunidad Valenciana,Castellon,Piso,Camino Volta 7,78.0,2,138000
Comunidad Valenciana,Castellon,Piso,Camino de Mallols 35,167.0,5,704000
Comunidad Valenciana,Castellon,Chalet,La Vall d'Uixo,160.0,5,595000
Comunidad Valenciana,Castellon,Chalet,Calle Herradura 215,123.0,4,600000
Comunidad Valenciana,Castellon,29,PRECIO NEGOCIABLE! Propiedad exclusiva compuesta por: 2 chalets: - Chalet Los Arcos de 4 plantas 3 plantas habitables con hall de entrada w. c. un amplio salon/comedor muy luminoso con chimenea y grandes terrazas una cocina toda equipada con una reserva al lado y una salida separada hacia el exterior hall de noche con armario de ropa de bano y de cama 8 habitaciones de las cuales 6 con terraza 5 cuartos de bano o ducha con W. C. una bodega con chimenea un espacio de duchas lavabos y W. C. para la piscina 2 parabolicas alarma con control a distancia calefaccion central electrica aire acondicionado amplias terrazas en cada planta la ultima planta esta accesible por el jardin y esta compuesta de un recinto donde esta toda la maquinaria para la piscina y una reserva de material varios. - Chalet La Marie Philivine de 3 plantas habitables con hall de entrada W. C. cocina toda equipada con salida separada hacia el exterior un amplio salon/comedor muy luminoso con chimenea y grandes terrazas de la cuales una terraza de invierno completamente cerrada con cristales hall de noche con armario de ropa de bano y de cama 5 habitaciones con terraza 3 cuartos de bano con W. C. un espacio de duchas lavabo y W. C. para la piscina amplias terrazas en cada planta 2 edificios de servicios uno para cada chalet con garaje arriba lavanderia y reserva abajo. Espacio de parking privado para visitantes. Espacio piscina con: - Una piscina grande profundidad hasta 3.5 m con tobogan y trampolin. - Una piscina de ninos. - Amplias terrazas alrededor de las piscinas con alumbrado exterior toldos de proteccion solar y accesos a los jardines. Jardines: Todos los edificios estan rodeados de jardines con riego automatico. Debajo de las piscinas hay tambien jardines en terrazas y la ultima terraza es un jardin de frutales. Terreno de petanca. La superficie total del solar es de +/- 4200 m2.,37.0,0,864870897
Comunidad Valenciana,Castellon,Piso,Calle Racholar 1,77.0,2,126900
Comunidad Valenciana,Castellon,Chalet,Calle Xiprer 12,123.0,4,260000
Comunidad Valenciana,Castellon,Piso,Calle de Joan Baptista Poeta 6,90.0,4,110000
Comunidad Valenciana,Castellon,Piso,Avenida de la Mar 2,71.0,2,89900
Comunidad Valenciana,Castellon,Piso,Calle Maestro Breton 8,100.0,3,91000
Comunidad Valenciana,Castellon,Chalet,Avenida Bulgaria 22,172.0,5,795000
Comunidad Valenciana,Castellon,Atico,Plaza Libertad 10,65.0,5,290000
Comunidad Valenciana,Castellon,Casa Rural,Nueva,98.0,3,70000
Comunidad Valenciana,Castellon,Chalet,Avenida Mas del Senyor-font Nova 5 A,176.0,5,520000
Comunidad Valenciana,Castellon,Piso,DURANGO,81.0,3,80000
Comunidad Valenciana,Castellon,Piso,Navarro Reverter,147.0,4,135000
Comunidad Valenciana,Castellon,Piso,Calle Prim 7,66.0,2,103000
Comunidad Valenciana,Castellon,Piso,Calle del Finello,65.0,2,54000
Comunidad Valenciana,Castellon,Piso,Vte Blasco Ibanez,110.0,3,99900
Comunidad Valenciana,Castellon,Atico,Calle Jorge Guillen,8.0,3,325500
Comunidad Valenciana,Castellon,Chalet,Avenida mas del senor,155.0,4,459000
Comunidad Valenciana,Castellon,Piso,Calle Pablo Ruiz Picasso,120.0,3,96000
Comunidad Valenciana,Castellon,Chalet,PARC NATURAL DE LA SERRA D'IRTA,850.0,5,750000
Comunidad Valenciana,Castellon,Chalet,Calle Florida,1000.0,4,680000
Comunidad Valenciana,Castellon,Chalet,PARC NATURAL DE LA SERRA D'IRTA,850.0,5,750000
Comunidad Valenciana,Castellon,Piso,Calle de Cesar Cataldo,76.0,2,126000
Comunidad Valenciana,Castellon,Chalet,Plaza Poligono 7,1200.0,7,618000
Comunidad Valenciana,Castellon,Piso,Calle del Crist de la Mar,155.0,4,170000
Comunidad Valenciana,Castellon,Chalet,Urbanizacion Monte Pichells,26.0,3,279000
Comunidad Valenciana,Castellon,Piso,Calle del Lliri,63.0,2,105000
Comunidad Valenciana,Castellon,Piso,Calle Amplaries,76.0,2,209680
Comunidad Valenciana,Castellon,Duplex,Doctor gea marino,1500.0,5,350000
Comunidad Valenciana,Castellon,Piso,Avenida Columbretes,73.0,2,126900
Comunidad Valenciana,Castellon,Chalet,Calle JUAN HERRERA,45.0,5,399000
Comunidad Valenciana,Castellon,Piso,Calle Hortolans 9,58.0,1,65000
Comunidad Valenciana,Castellon,Piso,Plaza de Clave (Politico),125.0,4,225000
Comunidad Valenciana,Castellon,Chalet,CM BARRANC DE MOLES UR. CIUDAD JARDIN 12598 PENISCOLA / PENISCOLA (CASTELLON),89.0,3,195000
Comunidad Valenciana,Castellon,Piso,La Vall d'Uixo,77.0,2,105000
Comunidad Valenciana,Castellon,Chalet,Avenida de Francisco Jose Balada,167.0,4,220000
Comunidad Valenciana,Castellon,Chalet,Calle d'Ausias March,235.0,3,200000
Comunidad Valenciana,Castellon,Chalet,Calle de la Cova,63.0,2,175000
Comunidad Valenciana,Castellon,Piso,Calle de Conca 3,53.0,1,65000
Comunidad Valenciana,Castellon,Chalet,Urbanizacion PANORAMICA,135.0,3,118000
Comunidad Valenciana,Castellon,Piso,Avenida de les Fonts 35,71.0,2,185000
Comunidad Valenciana,Castellon,Piso,Calle Tenerife,65.0,2,120000
Comunidad Valenciana,Castellon,Chalet,Plaza Poligono 11 803,244.0,6,439900
Comunidad Valenciana,Castellon,Atico,Av. del Mediterrani,120.0,2,157000
Comunidad Valenciana,Castellon,Chalet,Les Boqueres-Zona norte,3000.0,8,295000
Comunidad Valenciana,Castellon,Piso,Calle Numero 15 8,76.0,2,169000
Comunidad Valenciana,Castellon,Chalet,Camino Terra Roja 89 -1,152.0,4,220000
Comunidad Valenciana,Castellon,Duplex,Partida Solaes,99.0,3,228000
Comunidad Valenciana,Castellon,Chalet,Playa de Almazora-Ben Afeli,503.0,4,395000
Comunidad Valenciana,Castellon,Piso,barrio Zona Hospital-Plaza del Real,122.0,4,105000
Comunidad Valenciana,Castellon,Piso,Ronda de la Magdalena 29,136.0,4,130000
Comunidad Valenciana,Castellon,Chalet,Playa de Almazora-Ben Afeli,105.0,3,103000
Comunidad Valenciana,Castellon,Piso,barrio Zona Estacion-Universidad,112.0,3,173000
