C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Cuenca,Chalet,Calle Ramon y Cajal Alta 2,1.237,10,375000
Castilla-La Mancha,Cuenca,Piso,Avenida del Mediterraneo,129.0,4,164000
Castilla-La Mancha,Cuenca,Piso,Calle Joaquin Rojas,167.0,5,235000
Castilla-La Mancha,Cuenca,Chalet,Calle San Blas 32,246.0,6,75000
Castilla-La Mancha,Cuenca,Chalet,Calle de las Eras 17,220.0,6,110000
Castilla-La Mancha,Cuenca,Chalet,Calle Horno Monteagudo 5,584.0,6,296000
Castilla-La Mancha,Cuenca,Chalet,Calle Alonso de Cespedes,127.0,4,173000
Castilla-La Mancha,Cuenca,Chalet,Sisante,20.0,4,52000
Castilla-La Mancha,Cuenca,Chalet,Casas de Haro,50.0,4,70000
Castilla-La Mancha,Cuenca,Chalet,Calle Pozo 11,348.0,3,79000
Castilla-La Mancha,Cuenca,Chalet,Sisante,80.0,4,90000
Castilla-La Mancha,Cuenca,Piso,Calle Heliodoro Villanueva,138.0,4,42000
Castilla-La Mancha,Cuenca,Piso,Calle Heliodoro Villanueva,147.0,4,34000
Castilla-La Mancha,Cuenca,Piso,Plaza Caudillo,160.0,4,35000
Castilla-La Mancha,Cuenca,Piso,Calle Heliodoro Villanueva,144.0,4,34000
Castilla-La Mancha,Cuenca,Chalet,Calle San Pedro,195.0,5,68000
Castilla-La Mancha,Cuenca,Chalet,Avenida Federico Viejobueno 3,110.0,3,79000
Castilla-La Mancha,Cuenca,Piso,Calle Real,135.0,2,26000
Castilla-La Mancha,Cuenca,Chalet,Cercas 21,94.0,3,37000
Castilla-La Mancha,Cuenca,Piso,Plaza Caudillo,153.0,4,34000
Castilla-La Mancha,Cuenca,Chalet,Plaza Fuente Alcazar,140.0,3,98500
Castilla-La Mancha,Cuenca,Chalet,Calle San Pedro,173.0,5,68000
Castilla-La Mancha,Cuenca,Piso,Calle Heliodoro Villanueva,126.0,4,34000
Castilla-La Mancha,Cuenca,Casa Rural,Calle Larga 25,71.0,1,10000
Castilla-La Mancha,Cuenca,Chalet,Calle Cuevas del Boleo 17,93.0,3,13000
Castilla-La Mancha,Cuenca,Chalet,Calle Chueca 33,102.0,3,25500
Castilla-La Mancha,Cuenca,Chalet,Sotorribas,158.0,4,40000
Castilla-La Mancha,Cuenca,Chalet,Calle Olmeda 1,150.0,4,139000
Castilla-La Mancha,Cuenca,Chalet,Calle Bibiano Hellin 6,147.0,4,67900
Castilla-La Mancha,Cuenca,Chalet,Plaza Nueva 11,286.0,7,450000
Castilla-La Mancha,Cuenca,Chalet,Calle del Colegio Estudio,130.0,4,330000
Castilla-La Mancha,Cuenca,Chalet,Calle Garcilaso de la Vega,112.0,3,315000
Castilla-La Mancha,Cuenca,Piso,Calle Duque de Riansares,146.0,4,58000
Castilla-La Mancha,Cuenca,Chalet,Calle Dos de Abril,140.0,4,57900
Castilla-La Mancha,Cuenca,Chalet,Calle del Parque de los Girasoles,180.0,6,135000
Castilla-La Mancha,Cuenca,Chalet,Travesia de La Tejera,270.0,4,265000
Castilla-La Mancha,Cuenca,Piso,Calle Guillermo Ruiperez,0.0,3,130000
Castilla-La Mancha,Cuenca,Piso,Calle Larga,96.0,3,52630
Castilla-La Mancha,Cuenca,Piso,Calle Dalmacio Garcia Izcara,111.0,3,185000
Castilla-La Mancha,Cuenca,Piso,Camino del Sauce,164.0,5,109000
Castilla-La Mancha,Cuenca,Chalet,Calle armas,162.0,5,1795000
Castilla-La Mancha,Cuenca,Piso,Calle Melancolia,137.0,4,150000
Castilla-La Mancha,Cuenca,Piso,Calle Ermita,136.0,3,65000
Castilla-La Mancha,Cuenca,Piso,Calle Fermin Caballero,10.0,4,219000
Castilla-La Mancha,Cuenca,Chalet,Calle Chaparro 19,200.0,4,75000
Castilla-La Mancha,Cuenca,Chalet,Horcajo de Santiago,300.0,5,39900
Castilla-La Mancha,Cuenca,Chalet,Calle Velazquez 2,114.0,3,49900
Castilla-La Mancha,Cuenca,Chalet,SENORIO DEL PINAR,244.0,6,309800
Castilla-La Mancha,Cuenca,Chalet,Calle Belmares 18,120.0,4,107000
Castilla-La Mancha,Cuenca,Casa Rural,Calle Rosina,75.0,2,95000
Castilla-La Mancha,Cuenca,Duplex,Avenida Reina Sofia,62.0,2,127000
Castilla-La Mancha,Cuenca,Chalet,Calle Cercado Alta 3,400.0,3,135000
Castilla-La Mancha,Cuenca,Chalet,RIO BEDIJA,324.0,2,130000
Castilla-La Mancha,Cuenca,Chalet,Avenida Madrid Valencia,92.0,1,125000
Castilla-La Mancha,Cuenca,Chalet,Calle Remedios,94.0,3,135000
Castilla-La Mancha,Cuenca,Piso,Calle Era Pareja 7,109.0,3,100000
Castilla-La Mancha,Cuenca,Piso,Calle Profesor Julian Gomez,75.0,2,130000
Castilla-La Mancha,Cuenca,Chalet,Calle Fernando III,760.0,5,180000
Castilla-La Mancha,Cuenca,Chalet,Calle las Huertas,200.0,3,139000
Castilla-La Mancha,Cuenca,Chalet,Calle Barranco,325.0,5,150000
Castilla-La Mancha,Cuenca,Piso,Calle Jose Cobo 2,28.0,4,355000
Castilla-La Mancha,Cuenca,Chalet,Ronda San Julian,210.0,4,175000
Castilla-La Mancha,Cuenca,Piso,Avenida Miguel de Cervantes,130.0,4,150000
