C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Malaga,Chalet,Urbanizacion los Altos de los Monteros,104,3,840000
Andalucia,Malaga,Chalet,Avenida del higueron,20000,2,595000
Andalucia,Malaga,Chalet,Avenida Calderon de la Barca,286,7,2795000
Andalucia,Malaga,Piso,barrio Reserva de Marbella,64,2,249500
Andalucia,Malaga,Chalet,Urbanizacion los Flamingos,50,4,3750000
Andalucia,Malaga,Chalet,Urbanizacion Chapas Marbella,118,3,1995000
Andalucia,Malaga,Chalet,urb cerro del aguila,110,4,285000
Andalucia,Malaga,Atico,Calle Valdepenas 12,115,3,369995
Andalucia,Malaga,Chalet,barrio Sierra Blanca,110,3,1250000
Andalucia,Malaga,Atico,Lugar Urbanizacion Casares del Mar 82,57,1,367200
Andalucia,Malaga,Piso,Calle Lila,171,3,277700
Andalucia,Malaga,Piso,Calle Buitre,80,2,112000
Andalucia,Malaga,Chalet,Urbanizacion Cortijo Bahia,107,3,180000
Andalucia,Malaga,Chalet,barrio Santa Maria,60000,6,10500000
Andalucia,Malaga,Atico,barrio Rio Real,269,4,1195000
Andalucia,Malaga,Piso,Calle San Lorenzo,92,3,1050000
Andalucia,Malaga,Piso,barrio Guadalobon,10000,3,1375000
Andalucia,Malaga,Chalet,barrio Hacienda Las Chapas,281,7,8900000
Andalucia,Malaga,Chalet,MAJESTIC HILLS s/n,216,2,278250
Andalucia,Malaga,Chalet,barrio Paraiso-Barronal,194,5,2950000
Andalucia,Malaga,Chalet,Avenida de francia s/n,260,5,540000
Andalucia,Malaga,Duplex,Flores 7,107,3,258000
Andalucia,Malaga,Chalet,La Quinta,221,6,5950000
Andalucia,Malaga,Chalet,barrio El Velerin,587,10,7500000
Andalucia,Malaga,Duplex,barrio La Goleta - San Felipe Neri,64,2,249000
Andalucia,Malaga,Chalet,El Madronal 2,144,4,2500000
Andalucia,Malaga,Chalet,Calle Lila 6,3000,5,990000
Andalucia,Malaga,Piso,Calle PABLO NERUDA,5,2,162000
Andalucia,Malaga,Chalet,Calle Sauce 44,199,3,321005
Andalucia,Malaga,Piso,Calle Sefardi,69,2,895000
Andalucia,Malaga,Chalet,Urbanizacion Hacienda las Chapas,171,5,2450000
Andalucia,Malaga,Chalet,Calle Granada 1,127,3,1637000
Andalucia,Malaga,Estudio,Calle San Lazaro 3,21,0,189500
Andalucia,Malaga,Piso,barrio Centro Historico,103,3,780000
Andalucia,Malaga,Chalet,Los Flamingos,157,4,2750000
Andalucia,Malaga,Chalet,barrio Linda Vista-Nueva Alcantara-Cortijo Blanco,1165,4,5990000
