com. autonoma,provincia,descripción,precio,habitaciones,m²
Comunidad de Madrid,Madrid,Piso,1290000,5,363
Comunidad de Madrid,Madrid,Piso,890000,3,115
Comunidad de Madrid,Madrid,Piso,525000,1,109
Comunidad de Madrid,Madrid,Chalet,895000,4,67
Comunidad de Madrid,Madrid,Piso,780000,4,457
Comunidad de Madrid,Madrid,Chalet,3380000,6,285
Comunidad de Madrid,Madrid,Piso,135000,3,78
Comunidad de Madrid,Madrid,Piso,149900,3,208
Comunidad de Madrid,Madrid,Ático,6950000,5,301
Comunidad de Madrid,Madrid,Chalet,2780000,7,85
Comunidad de Madrid,Madrid,Piso,1300000,4,105
Comunidad de Madrid,Madrid,Piso,447500,2,378
Comunidad de Madrid,Madrid,Piso,950000,5,392
Comunidad de Madrid,Madrid,Piso,849000,2,107
Comunidad de Madrid,Madrid,Chalet,2400000,9,78
Comunidad de Madrid,Madrid,Piso,699000,4,69
Comunidad de Madrid,Madrid,Piso,560000,4,166
Comunidad de Madrid,Madrid,Chalet,1900000,5,293
Comunidad de Madrid,Madrid,Chalet,9800000,7,46
Comunidad de Madrid,Madrid,Chalet,1150000,6,60
Comunidad de Madrid,Madrid,Piso,1300000,3,96
Comunidad de Madrid,Madrid,Piso,700000,2,65
Comunidad de Madrid,Madrid,Piso,859000,3,101
Comunidad de Madrid,Madrid,Ático,354000,3,82
Comunidad de Madrid,Madrid,Ático,1680000,2,56
Comunidad de Madrid,Madrid,Piso,900000,3,78
Comunidad de Madrid,Madrid,Chalet,1600000,8,78
Comunidad de Madrid,Madrid,Chalet,3750000,7,81
Comunidad de Madrid,Madrid,Piso,275000,3,70
Comunidad de Madrid,Madrid,Duplex,875000,3,70
Comunidad de Madrid,Madrid,Piso,775000,2,206
Comunidad de Madrid,Madrid,Ático,1800000,7,264
Comunidad de Madrid,Madrid,Piso,1050000,4,116
Comunidad de Madrid,Madrid,Piso,540000,3,82
Comunidad de Madrid,Madrid,Piso,1150000,4,286
Comunidad de Madrid,Madrid,Piso,359900,2,75
Comunidad de Madrid,Madrid,Piso,380000,2,290
Comunidad de Madrid,Madrid,Piso,990000,3,83
Comunidad de Madrid,Madrid,Chalet,7230000,6,399
Comunidad de Madrid,Madrid,Piso,2300000,5,486
Comunidad de Madrid,Madrid,Piso,1700000,5,85
Comunidad de Madrid,Madrid,Piso,391000,2,162
Comunidad de Madrid,Madrid,Chalet,800000,4,297
Comunidad de Madrid,Madrid,Piso,835000,2,308
Comunidad de Madrid,Madrid,Piso,1449000,3,190
Comunidad de Madrid,Madrid,Piso,640000,4,71
Comunidad de Madrid,Madrid,Piso,1175000,5,84
Comunidad de Madrid,Madrid,Chalet,3800000,10,211
Comunidad de Madrid,Madrid,Piso,465000,3,73
Comunidad de Madrid,Madrid,Piso,2550000,5,91
Comunidad de Madrid,Madrid,Piso,450000,2,85
Comunidad de Madrid,Madrid,Piso,980000,3,78
Comunidad de Madrid,Madrid,Piso,3400000,6,94
Comunidad de Madrid,Madrid,Piso,350000,3,123
Comunidad de Madrid,Madrid,Chalet,1545000,5,125
Comunidad de Madrid,Madrid,Chalet,1489000,6,128
Comunidad de Madrid,Madrid,Chalet,2400000,6,237
Comunidad de Madrid,Madrid,Piso,262500,1,279
Comunidad de Madrid,Madrid,Chalet,4700000,7,54
Comunidad de Madrid,Madrid,Ático,795000,3,82
Comunidad de Madrid,Madrid,Chalet,1195000,5,367
Comunidad de Madrid,Madrid,Piso,750000,1,57
