Tipo de inmueble,Dirección,Precio,Habitaciones
Duplex,Hacienda de valderrama,750000,2
Piso,Calle Gustavo Adolfo Bécquer 25 B,88000,2
Chalet,Avenida de Chipiona,284990,5
Ático,vejer,94900,3
Piso,barrio Chapín - Campus Universitario - Navinco,127000,2
Piso,Avenida 14 de Abril s/n,161000,2
Piso,barrio Santiago - Coronación,75000,5
Piso,barrio Chapín - Campus Universitario - Navinco,127000,2
Piso,Centro,169000,4
Piso,Avenida 14 de Abril s/n,161000,2
Chalet,Las Lagunas - Campano,240000,3
Chalet,Pedanías este,650000,5
Chalet,barrio Casco Histórico - Ribera del Marisco,372000,0
Chalet,Las Lagunas - Campano,199990,3
Chalet,pinto,147900,4
Chalet,barrio El Rocío - La Milagrosa,129999,3
Ático,Avenida 14 de Abril s/n,266000,3
Chalet,Camino del Ante 7,190000,3
Piso,barrio Santiago - Coronación,75000,5
Chalet,Prado del Rey,105000,4
Piso,Cobreros Viejo,154000,2
Piso,Medina-Sidonia,215000,1
Piso,Avenida PUERTO DE SOTOGRANDE,349000,2
Casa Rural,Jimena de la Frontera,635000,5
Chalet,barrio Chapín - Campus Universitario - Navinco,290000,5
Piso,Calle Padre Lerchundi 71,104000,1
Chalet,barrio El Altillo,339900,4
Casa Rural,Barbate,770000,4
Piso,Valdelagrana,395000,4
Casa Rural,Medina-Sidonia,215000,7
Chalet,barrio San Roque Club,2250000,6
Piso,Medina-Sidonia,320000,1
Piso,Conil,225000,3
Casa Rural,Vejer de la Frontera,450000,6
Piso,Arcos de la Frontera,116900,3
Piso,Vejer de la Frontera,78000,1
Chalet,Calle Castillo de San Marcos,290000,4
Chalet,barrio Pago San José - Princi - Jerez,252000,6
Piso,Vejer de la Frontera,139000,2
Chalet,Roche,1800000,10
Chalet,barrio Montealto,798000,5
Piso,Parque del vino fino,124000,1
Chalet,Medina-Sidonia,80000,3
Casa Rural,Barbate,200000,4
Chalet,Vejer de la Frontera,275000,3
Chalet,Arcos de la Frontera,549900,8
Chalet,Vejer de la Frontera,600000,8
Chalet,Arcos de la Frontera,549900,8
Casa Rural,Jimena de la Frontera,635000,5
Chalet,Camino del Guayacán,359000,3
Piso,Avenida de la reserva s/n,491000,3
Piso,Calle Eguiluz 8,356500,3
Piso,Saladillo - La Piñera,94900,3
Piso,Puerta Europa-Virgen de la Palma-Estación,119000,3
Chalet,arganda s/n,245000,3
Chalet,gomera s/n,230000,3
Chalet,JUERGA s/n,160000,2
Piso,Los Pinos,61900,3
Piso,Plaza de toros,179000,3
Chalet,Carretera de la Barrosa 19,1198000,5
Ático,Avenida de la reserva s/n,540000,3
Piso,barrio Madre de Dios,168000,3
Chalet,Carretera de la Barrosa 637,375000,4
Chalet,Avenida Octavio Augusto,440000,3
Casa Rural,Vejer de la Frontera,295000,2
Chalet,barrio Cuatro Pinos-El Carmen,480000,4
Piso,Mentidero - Teatro Falla - Alameda,426700,5
Chalet,San roque club,4500000,6
Chalet,Camino del buho s/n,180000,2
Chalet,Iglesia 11,135000,5
Piso,alboaire golf,385000,2
Chalet,Algodonales,114900,5
Piso,Calle Eguiluz 8,260400,3
Ático,Calle Rompeolas,580000,3
Piso,barrio Chapín - Campus Universitario - Navinco,179900,3
Chalet,Centro,153900,3
Piso,Avenida de la reserva s/n,510000,3
Chalet,barrio El Rocío - La Milagrosa,296000,3
Chalet,Calle el Erizo,390000,4
Chalet,Calle Granada 37,1500000,5
Piso,Mentidero - Teatro Falla - Alameda,385700,4
Piso,alboaire golf,550000,3
Piso,ribera del paraiso,327000,2
Piso,emerald greens,399000,2
Chalet,Calle África,220000,3
Chalet,Calle Grazalema,4000000,5
Piso,Camino Estepona - Sector Torrenueva s/n,338900,3
Chalet,Calle África,220000,3
Piso,ribera del paraiso,327000,2
Casa Rural,Calle Albareda 12,259000,4
Chalet,terrier s/n,135500,3
Ático,Ave de la Marina s/n,299000,2
Chalet,Calle Castilla,1295000,4
Piso,ribera del paraiso,376500,2
Chalet,fatiga,1225000,5
Piso,alboaire golf,550000,3
Piso,emerald greens,399000,2
Piso,Camino Estepona - Sector Torrenueva s/n,254600,2
Chalet,Plaza los Zafiros,250000,4
Piso,Camino Estepona - Sector Torrenueva s/n,338900,3
Chalet,goleta s/n,121000,3
Chalet,Tarifa,650000,4
Piso,alboaire golf,595000,3
Chalet,San roque golf club,1850000,4
Ático,sea view drive,455000,3
